-0.059293002 0.07472751 0.060106263 -0.012805549 0.12196689 -0.015182961 -0.00895316 -0.03930207
-0.050183147 0.03106067 0.0193661 -0.008193066 0.1449405 -0.015497176 -0.013505018 -0.042530745
-0.051408984 0.051640056 0.020698428 -0.01649898 0.13189618 -0.007116992 -0.012668505 -0.03931997
-0.052390646 0.048307758 0.029921502 -0.030369127 0.12418651 0.024410576 -0.015541852 -0.038235486
-0.06561471 -0.0014467761 0.057565894 -0.0040893555 0.13204525 -0.0069933143 -0.007911101 -0.03311558
-0.05149012 0.029518582 0.022421867 -0.023263039 0.12954646 0.017098546 -0.015160164 -0.037513077
-0.05453807 -0.001807522 0.030952558 -0.011630601 0.15816154 -0.00090165064 -0.015637852 -0.037301764
-0.059769038 0.053073302 0.047495224 -0.017795436 0.11962287 -0.003589008 -0.009213477 -0.033956748
-0.04708498 0.06614338 0.028091237 -0.012342026 0.14011824 -0.017451541 -0.015328048 -0.047838114
-0.06579124 0.037242606 0.08049913 -0.010300975 0.122683145 -0.0050246287 -0.0076231454 -0.03425417
-0.06109205 0.025537185 0.047976077 -0.023137787 0.12160747 0.027090296 -0.011852998 -0.03160913
-0.061338864 0.06272869 0.0650083 -0.032616623 0.110495836 0.030393034 -0.012118977 -0.03458658
-0.056621186 0.02388886 0.03955599 -0.02145296 0.13896355 0.0067645162 -0.014370779 -0.03733381
-0.05623469 0.014178783 0.037282135 -0.007202629 0.14422034 -0.00638004 -0.012555115 -0.037109837
-0.062818505 0.047409452 0.068894625 -0.012023831 0.12690787 -0.008126024 -0.008582413 -0.036076568
-0.05855251 0.010980751 0.024743706 0.00068027526 0.13589971 -0.012535606 -0.0112984665 -0.039695457
-0.058232836 0.052458752 0.035900064 -0.024731461 0.118637025 0.0045503974 -0.011340683 -0.034047384
-0.05555155 0.02625072 0.054490108 -0.0066283084 0.13808277 -0.008114053 -0.012534155 -0.03976356
-0.057427425 0.019533388 0.065736964 -0.0028915983 0.12949464 -0.005785592 -0.011886457 -0.03903772
-0.058657773 0.06833397 0.044249706 -0.023522533 0.12515162 -0.0060017295 -0.011460306 -0.037512008
-0.06207643 0.02530396 0.06597433 -0.0127380695 0.13063103 -0.0022004656 -0.010446595 -0.034891695
-0.054842122 0.045537837 0.033743836 -0.015407932 0.122944996 -0.003987329 -0.011127235 -0.0367067
-0.054101635 0.004994601 0.02773334 -0.00066374615 0.1486029 -0.0035046116 -0.014386644 -0.037871532
-0.05040752 0.027559698 0.012739658 -0.021247385 0.14149281 0.001054436 -0.0158176 -0.038560413
-0.059813246 0.03064814 0.059387505 -0.0058615617 0.13613561 -0.0117436275 -0.009136457 -0.03638766
-0.055906173 0.036372915 0.04848267 -0.011741868 0.12666439 -0.0042190887 -0.011271233 -0.037554197
-0.05855781 0.026939493 0.048351415 -0.021783717 0.118985265 0.019836813 -0.012574641 -0.03533508
-0.0567528 0.05185879 0.047862075 -0.021984823 0.11608392 0.0042583197 -0.011540893 -0.036349677
-0.060273997 0.061646175 0.04915608 -0.023638288 0.14056838 -0.004685387 -0.012340207 -0.036158502
-0.056592662 0.007905144 0.052302193 -0.010715571 0.13914853 0.0236018 -0.01572258 -0.03656137
-0.058949377 0.08445024 0.043348417 -0.020697042 0.11556906 -0.007942885 -0.008952742 -0.036510002
-0.05229386 0.023052596 0.03084907 -0.018105933 0.13946867 0.0024233013 -0.015402285 -0.0398
-0.06490827 0.04868459 0.06755398 -0.020349868 0.11149386 0.001623705 -0.00920094 -0.033773422
-0.05624251 0.056427374 0.0402831 -0.015723206 0.14169908 -0.009633124 -0.011425557 -0.040316463
-0.05417093 0.0386471 0.057689294 -0.00876032 0.13304624 -0.0042616297 -0.013471854 -0.040626965
-0.06796706 0.038285073 0.08413234 -0.021069152 0.121261045 0.011058405 -0.009146305 -0.030407896
-0.05212538 0.08474192 0.054405723 -0.025314227 0.11687627 -0.002266664 -0.01290752 -0.04191642
-0.056501597 0.049527515 0.06715812 -0.002425477 0.12142438 -0.011486981 -0.011070207 -0.042069934
-0.06182622 0.039350178 0.06397338 -0.018831048 0.11191395 0.009639755 -0.009627605 -0.03341417
-0.055756316 0.0031878054 0.037223488 -0.009669632 0.13982958 -0.00059228763 -0.013759938 -0.036616586
-0.05908127 0.10137139 0.047244623 -0.028178541 0.118330404 -0.010167558 -0.011837913 -0.040020123
-0.058073327 0.059796534 0.050209247 -0.011739988 0.12757874 -0.012762677 -0.010028163 -0.038741447
-0.05216063 0.016944312 0.022634998 -0.015343458 0.14675742 -0.002514176 -0.015213218 -0.039039
-0.055113703 0.052684803 0.034320995 -0.032558106 0.11694097 0.029693067 -0.014654972 -0.036686774
-0.05573278 0.012248017 0.05413696 -0.0069845077 0.14306456 -0.0003447309 -0.014853489 -0.038462427
-0.06079094 0.018495958 0.061372302 -0.018387726 0.124853 0.017350748 -0.012119751 -0.03474895
